Date,Symbol,Adj Close,Close,High,Low,Open,Volume,Exchange,Shortname,Longname,Sector,Industry,Currentprice,Marketcap,Ebitda,Revenuegrowth,City,State,Country,Fulltimeemployees,Weight
2024-09-09,MA,486.4432373046875,487.0899963378906,489.2099914550781,479.5700073242188,480.5,2343600.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-09-10,MA,487.3719787597656,488.0199890136719,488.3299865722656,482.3299865722656,487.1000061035156,2234100.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-09-11,MA,487.5317687988281,488.1799926757813,489.1099853515625,477.8399963378906,486.5199890136719,2480000.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-09-12,MA,491.45654296875,492.1099853515625,492.8800048828125,483.0,486.9500122070313,2299500.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-09-13,MA,492.7048950195313,493.3599853515625,496.8500061035156,491.4500122070313,493.1000061035156,2204700.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-09-16,MA,497.0491333007813,497.7099914550781,498.3200073242188,493.3900146484375,495.2999877929688,1589200.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-09-17,MA,500.3247680664063,500.989990234375,501.739990234375,497.8500061035156,498.6000061035156,2202800.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-09-18,MA,494.1030578613281,494.760009765625,501.7999877929688,494.0400085449219,501.2799987792969,2193800.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-09-19,MA,492.3553771972656,493.010009765625,501.1300048828125,486.25,500.0,3517200.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-09-20,MA,492.0857238769531,492.739990234375,493.5299987792969,487.739990234375,489.6499938964844,3470200.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-09-23,MA,496.47991943359375,497.1400146484375,497.6900024414063,491.2999877929688,493.1600036621094,2191300.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-09-24,MA,486.7628173828125,487.4100036621094,493.25,484.4200134277344,492.6799926757813,4143700.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-09-25,MA,488.8001098632813,489.4500122070313,489.8999938964844,483.5400085449219,484.760009765625,3483200.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-09-26,MA,490.61767578125,491.2699890136719,493.6300048828125,489.0,491.0,3073700.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-09-27,MA,492.9845581054688,493.6400146484375,496.0,490.3900146484375,491.0299987792969,2177200.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-09-30,MA,493.1443176269531,493.7999877929688,494.989990234375,490.1099853515625,491.7799987792969,2862400.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-10-01,MA,495.7209167480469,496.3800048828125,498.0299987792969,493.1099853515625,497.260009765625,3748100.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-10-02,MA,494.9119873046875,495.5700073242188,495.9100036621094,489.6799926757813,492.9400024414063,1736500.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-10-03,MA,494.3127746582031,494.9700012207031,497.0899963378906,493.0,495.5499877929688,1382200.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-10-04,MA,497.0391540527344,497.7000122070313,499.0499877929688,492.4700012207031,495.55999755859375,1935600.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-10-07,MA,490.6476440429688,491.2999877929688,498.5299987792969,490.75,497.3299865722656,1990500.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-10-08,MA,496.3999938964844,497.05999755859375,497.5299987792969,491.5299987792969,492.5,1750100.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-10-09,MA,499.9500122070313,499.9500122070313,500.75,495.5899963378906,498.3800048828125,1707500.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-10-10,MA,498.0199890136719,498.0199890136719,500.7200012207031,495.8399963378906,500.0,1491000.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-10-11,MA,502.260009765625,502.260009765625,502.9200134277344,496.4700012207031,496.510009765625,1919900.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-10-14,MA,506.6600036621094,506.6600036621094,508.7900085449219,502.0499877929688,504.3599853515625,2127000.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-10-15,MA,507.2300109863281,507.2300109863281,509.8800048828125,504.0,505.6199951171875,2885900.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-10-16,MA,514.0700073242188,514.0700073242188,515.4000244140625,506.0,506.3500061035156,2956700.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-10-17,MA,513.760009765625,513.760009765625,517.0399780273438,511.5199890136719,516.2899780273438,2227400.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-10-18,MA,516.3400268554688,516.3400268554688,518.0,512.5800170898438,514.5399780273438,2604600.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-10-21,MA,515.010009765625,515.010009765625,518.8200073242188,513.9400024414062,516.989990234375,2217500.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-10-22,MA,513.02001953125,513.02001953125,514.5499877929688,510.5,511.1499938964844,1855800.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-10-23,MA,513.72998046875,513.72998046875,514.719970703125,511.8999938964844,512.6599731445312,1759700.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-10-24,MA,510.6199951171875,510.6199951171875,513.3400268554688,509.4599914550781,511.8999938964844,1911900.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-10-25,MA,507.3599853515625,507.3599853515625,514.72998046875,505.6199951171875,512.5,1582200.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-10-28,MA,508.2099914550781,508.2099914550781,510.8599853515625,506.1400146484375,507.3999938964844,2186400.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-10-29,MA,506.2799987792969,506.2799987792969,511.3900146484375,505.7000122070313,507.5400085449219,2066300.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-10-30,MA,513.6900024414062,513.6900024414062,516.4500122070312,507.0,512.52001953125,3121000.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-10-31,MA,499.5899963378906,499.5899963378906,527.9000244140625,499.0299987792969,521.25,5523300.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-11-01,MA,508.0799865722656,508.0799865722656,510.5499877929688,498.5299987792969,500.4400024414063,3753700.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-11-04,MA,505.5799865722656,505.5799865722656,510.0,503.0299987792969,509.1400146484375,2165100.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-11-05,MA,505.55999755859375,505.55999755859375,508.1499938964844,503.6099853515625,505.5799865722656,2132900.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-11-06,MA,521.1300048828125,521.1300048828125,523.0,515.9400024414062,520.8599853515625,3673700.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-11-07,MA,517.8800048828125,517.8800048828125,524.030029296875,516.5900268554688,523.989990234375,2382300.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-11-08,MA,524.760009765625,524.760009765625,528.8400268554688,519.530029296875,520.3400268554688,2215600.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-11-11,MA,530.1199951171875,530.1199951171875,534.030029296875,528.52001953125,528.8499755859375,2213400.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-11-12,MA,529.1699829101562,529.1699829101562,530.9000244140625,527.2999877929688,529.0999755859375,2577600.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-11-13,MA,521.8800048828125,521.8800048828125,530.5,516.4199829101562,530.010009765625,2681500.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-11-14,MA,520.4000244140625,520.4000244140625,522.3599853515625,517.6500244140625,520.6199951171875,2480400.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-11-15,MA,521.8900146484375,521.8900146484375,523.3900146484375,518.0,518.530029296875,2408100.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-11-18,MA,521.6300048828125,521.6300048828125,523.489990234375,517.0,518.5900268554688,2493400.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-11-19,MA,519.4600219726562,519.4600219726562,522.6500244140625,516.760009765625,518.780029296875,2716000.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-11-20,MA,512.5399780273438,512.5399780273438,522.5,511.0,521.530029296875,2409400.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-11-21,MA,515.0999755859375,515.0999755859375,520.1199951171875,511.5799865722656,513.22998046875,3077300.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-11-22,MA,520.8599853515625,520.8599853515625,521.7100219726562,516.1799926757812,516.9299926757812,3130400.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-11-25,MA,526.5999755859375,526.5999755859375,528.25,521.02001953125,521.6400146484375,4503900.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-11-26,MA,528.47998046875,528.47998046875,530.6500244140625,525.0599975585938,527.9000244140625,2326800.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-11-27,MA,532.3800048828125,532.3800048828125,533.6199951171875,526.5800170898438,529.0499877929688,2086300.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-11-29,MA,532.9400024414062,532.9400024414062,535.77001953125,530.030029296875,533.010009765625,1760600.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-12-02,MA,531.3599853515625,531.3599853515625,534.8200073242188,526.22998046875,532.9299926757812,2355100.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-12-03,MA,526.1799926757812,526.1799926757812,534.8200073242188,525.9600219726562,534.6699829101562,2319400.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-12-04,MA,521.1400146484375,521.1400146484375,526.280029296875,518.1699829101562,523.6400146484375,2630000.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-12-05,MA,524.77001953125,524.77001953125,527.469970703125,522.1699829101562,524.5999755859375,2538600.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-12-06,MA,528.5700073242188,528.5700073242188,531.0,522.5,522.9299926757812,2122700.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-12-09,MA,522.8200073242188,522.8200073242188,531.5900268554688,521.8800048828125,529.02001953125,2942000.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-12-10,MA,529.010009765625,529.010009765625,529.6599731445312,520.219970703125,522.510009765625,2003200.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-12-11,MA,534.4500122070312,534.4500122070312,535.8900146484375,527.27001953125,529.1900024414062,2181100.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-12-12,MA,532.4099731445312,532.4099731445312,536.75,531.969970703125,536.2899780273438,1345826.0,NYQ,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,532.41,488662368256.0,16784000000.0,0.128,Purchase,NY,United States,33400.0,0.008616702442264
2024-07-01,ORCL,142.36700439453125,143.08999633789062,144.05999755859375,141.07000732421875,141.69000244140625,6552400.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-07-02,ORCL,142.55604553222656,143.27999877929688,144.22000122070312,142.5500030517578,142.6300048828125,5920500.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-07-03,ORCL,143.65049743652344,144.3800048828125,144.64999389648438,143.5,143.75,3560800.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-07-05,ORCL,144.0982208251953,144.8300018310547,145.7899932861328,144.02000427246094,144.9499969482422,5365500.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-07-08,ORCL,144.29721069335938,145.02999877929688,145.22999572753906,143.42999267578125,144.75999450683594,8622600.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-07-09,ORCL,139.9691925048828,140.67999267578125,145.6999969482422,138.0,145.1300048828125,14334200.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-07-10,ORCL,141.3521728515625,142.07000732421875,142.3800048828125,139.74000549316406,141.1199951171875,6350300.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-07-11,ORCL,142.43971252441406,142.75999450683594,143.47999572753906,141.67999267578125,142.36000061035156,5245100.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-07-12,ORCL,144.44520568847656,144.77000427246094,145.1300048828125,141.25999450683594,142.7100067138672,7361800.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-07-15,ORCL,142.7490234375,143.07000732421875,146.58999633789062,141.9199981689453,145.72999572753906,8687800.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-07-16,ORCL,142.29005432128906,142.61000061035156,143.5,142.0500030517578,143.07000732421875,7181500.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-07-17,ORCL,138.9475555419922,139.25999450683594,141.7899932861328,138.67999267578125,140.47999572753906,9157000.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-07-18,ORCL,137.72032165527344,138.02999877929688,140.05999755859375,137.1999969482422,139.36000061035156,5998700.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-07-19,ORCL,138.24913024902344,138.55999755859375,140.44000244140625,138.0800018310547,138.35000610351562,6111900.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-07-22,ORCL,139.85552978515625,140.1699981689453,140.67999267578125,139.1199951171875,139.74000549316406,5387200.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-07-23,ORCL,142.78892517089844,143.11000061035156,143.22000122070312,141.2100067138672,141.3000030517578,6697400.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-07-24,ORCL,138.4586639404297,138.77000427246094,142.66000366210938,138.39999389648438,141.6999969482422,8018800.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-07-25,ORCL,137.51080322265625,137.82000732421875,141.07000732421875,137.6999969482422,140.14999389648438,7654600.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-07-26,ORCL,138.6981201171875,139.00999450683594,139.9600067138672,138.3800048828125,138.8699951171875,5139400.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-07-29,ORCL,137.99969482421875,138.30999755859375,139.77999877929688,137.82000732421875,139.27000427246094,4054600.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-07-30,ORCL,135.36561584472656,135.6699981689453,139.57000732421875,134.9600067138672,139.07000732421875,6505700.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-07-31,ORCL,139.1371307373047,139.4499969482422,141.5500030517578,138.66000366210938,139.69000244140625,7188000.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-08-01,ORCL,137.2014923095703,137.50999450683594,140.38999938964844,135.77000427246094,139.2899932861328,5906800.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-08-02,ORCL,132.98098754882812,133.27999877929688,134.3000030517578,131.8000030517578,132.77000427246094,8251600.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-08-05,ORCL,127.5731430053711,127.86000061035156,129.97000122070312,126.66000366210938,127.88999938964844,10355000.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-08-06,ORCL,127.92236328125,128.2100067138672,131.0399932861328,128.0800018310547,130.5399932861328,8373900.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-08-07,ORCL,125.61754608154295,125.9000015258789,130.3000030517578,125.75,128.9199981689453,8617700.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-08-08,ORCL,128.67068481445312,128.9600067138672,129.82000732421875,127.6500015258789,128.0,6243200.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-08-09,ORCL,131.7637176513672,132.05999755859375,132.3699951171875,128.33999633789062,128.39999389648438,5597300.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-08-12,ORCL,132.28256225585938,132.5800018310547,132.7100067138672,131.2100067138672,132.25,5600800.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-08-13,ORCL,133.9587860107422,134.25999450683594,134.5399932861328,132.80999755859375,132.97000122070312,4324000.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
2024-08-14,ORCL,135.29579162597656,135.60000610351562,135.97000122070312,134.00999450683594,134.0399932861328,4044600.0,NYQ,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,175.32,490363060224.0,21802999808.0,0.069,Austin,TX,United States,159000.0,0.0086466911575532
